city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Chennai,Tamil Nadu,Tamil Nadu,2013,2,,insufficient,0.0,,insufficient,0.0,,insufficient,18.4,,insufficient,18.8,,insufficient,18.7,,insufficient,18.0,,insufficient,17.2,,insufficient,7.4,,insufficient,11.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,7.2,,insufficient,7.2,,insufficient,0.0,,insufficient,18.6,,insufficient,18.4,,insufficient,18.6,,insufficient,18.6,,insufficient,18.6,,insufficient,0.0,,insufficient,18.6,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,3,,insufficient,0.0,,insufficient,0.0,,insufficient,20.8,,insufficient,20.7,,insufficient,20.8,,insufficient,19.0,,insufficient,11.1,,insufficient,9.1,,insufficient,12.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,9.0,,insufficient,9.0,,insufficient,0.0,,insufficient,20.7,,insufficient,20.7,,insufficient,20.7,,insufficient,20.7,,insufficient,20.7,,insufficient,0.0,,insufficient,20.3,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,4,,insufficient,0.0,,insufficient,0.0,,insufficient,21.6,,insufficient,18.3,,insufficient,22.1,,insufficient,17.9,,insufficient,13.6,,insufficient,9.9,,insufficient,12.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,8.1,,insufficient,8.1,,insufficient,0.0,,insufficient,20.8,,insufficient,20.8,,insufficient,20.8,,insufficient,20.8,,insufficient,20.8,,insufficient,0.0,,insufficient,12.3,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,5,,insufficient,0.0,,insufficient,0.0,,insufficient,22.1,,insufficient,17.3,,insufficient,21.7,,insufficient,23.1,,insufficient,19.8,,insufficient,7.5,,insufficient,16.1,,insufficient,6.8,,insufficient,4.0,,insufficient,3.0,,insufficient,9.0,,insufficient,9.1,,insufficient,0.0,1.3743984741784037,sparse,25.4,194.64710758377424,sparse,25.4,55.52132896305125,sparse,25.1,,insufficient,23.3,574.3080633802817,sparse,25.4,,insufficient,0.0,,insufficient,16.2,,insufficient,6.2,,insufficient,5.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,6,,insufficient,0.0,,insufficient,0.0,11.286876640419948,sparse,29.4,26.65386054421769,sparse,27.2,20.687695924764892,sparse,29.5,12.717867883995705,sparse,28.7,,insufficient,19.3,,insufficient,9.7,,insufficient,19.8,,insufficient,8.5,,insufficient,3.8,,insufficient,2.4,,insufficient,8.6,,insufficient,8.6,,insufficient,0.0,1.3613775231860337,sparse,28.3,253.38332240437157,sparse,28.2,53.636819421713035,sparse,28.3,33.36107474086197,sparse,28.3,600.162591380251,sparse,28.3,,insufficient,0.0,,insufficient,18.6,,insufficient,7.6,,insufficient,5.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,7,,insufficient,0.0,,insufficient,0.0,7.904641833810888,sparse,31.3,20.09285576459238,sparse,31.0,15.799909264565427,sparse,31.3,13.743343298455406,sparse,30.0,,insufficient,20.8,,insufficient,11.0,,insufficient,19.4,,insufficient,9.3,,insufficient,0.0,,insufficient,0.0,,insufficient,10.2,,insufficient,10.2,,insufficient,0.0,1.3508655256723716,sparse,30.5,251.11270720941636,sparse,30.5,62.33674327628361,sparse,30.5,31.30112469437653,sparse,30.5,537.6646063569683,sparse,30.5,,insufficient,0.0,,insufficient,21.7,,insufficient,9.8,,insufficient,9.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,8,,insufficient,0.0,,insufficient,0.0,,insufficient,23.1,,insufficient,23.1,,insufficient,23.1,,insufficient,21.5,,insufficient,13.8,,insufficient,11.0,,insufficient,8.1,,insufficient,5.9,,insufficient,0.0,,insufficient,0.0,,insufficient,7.2,,insufficient,13.4,,insufficient,0.0,,insufficient,21.4,,insufficient,22.7,,insufficient,22.6,,insufficient,21.5,,insufficient,21.5,,insufficient,0.0,,insufficient,15.2,,insufficient,10.2,,insufficient,10.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,9,,insufficient,0.0,,insufficient,0.0,,insufficient,23.1,,insufficient,23.4,,insufficient,22.9,,insufficient,11.9,,insufficient,17.5,,insufficient,10.5,,insufficient,1.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,11.1,,insufficient,0.0,,insufficient,12.3,,insufficient,23.3,,insufficient,23.4,,insufficient,16.3,,insufficient,12.3,,insufficient,0.0,,insufficient,11.8,,insufficient,7.1,,insufficient,7.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,10,,insufficient,0.0,,insufficient,0.0,8.775109573241062,sparse,25.9,19.279153225806454,sparse,25.9,11.587223529411766,sparse,25.4,,insufficient,15.0,,insufficient,16.5,,insufficient,10.8,,insufficient,7.3,,insufficient,2.0,,insufficient,1.8,,insufficient,2.0,,insufficient,2.2,,insufficient,7.6,,insufficient,0.0,,insufficient,16.4,,insufficient,24.0,,insufficient,24.0,,insufficient,20.6,,insufficient,16.4,,insufficient,0.0,,insufficient,17.0,,insufficient,8.4,,insufficient,8.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,11,,insufficient,0.0,,insufficient,0.0,16.515992647058823,sparse,25.2,29.097253478523896,sparse,25.5,25.299467634603754,sparse,25.5,,insufficient,19.0,,insufficient,21.8,,insufficient,8.1,,insufficient,10.4,,insufficient,3.0,,insufficient,2.7,,insufficient,2.4,,insufficient,3.7,,insufficient,7.0,,insufficient,0.0,,insufficient,19.8,152.8730184331797,sparse,26.8,45.76388248847927,sparse,26.8,,insufficient,23.4,,insufficient,19.8,,insufficient,0.0,,insufficient,19.8,,insufficient,8.9,,insufficient,8.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,12,,insufficient,0.0,,insufficient,0.0,11.527242044358728,sparse,31.0,24.242488015340363,sparse,31.2,18.32435576923077,sparse,31.1,,insufficient,21.9,,insufficient,16.1,,insufficient,10.3,,insufficient,11.0,,insufficient,4.4,,insufficient,3.5,,insufficient,3.9,,insufficient,5.1,,insufficient,9.8,,insufficient,0.0,,insufficient,21.3,134.14052681992337,sparse,31.2,40.15111590038314,sparse,31.2,33.35004504504504,sparse,26.5,,insufficient,21.3,,insufficient,0.0,,insufficient,21.4,,insufficient,9.6,,insufficient,9.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,1,,insufficient,0.0,,insufficient,0.0,9.542008434370059,sparse,28.3,23.1351713231418,sparse,28.3,14.371518186610436,sparse,28.3,,insufficient,18.0,,insufficient,18.0,,insufficient,10.6,,insufficient,7.2,,insufficient,2.9,,insufficient,2.5,,insufficient,2.5,,insufficient,3.0,,insufficient,10.2,,insufficient,0.0,,insufficient,17.9,104.67458598726114,sparse,28.1,36.19477707006369,sparse,28.1,,insufficient,23.4,,insufficient,17.9,,insufficient,0.0,,insufficient,17.9,,insufficient,10.2,,insufficient,10.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,2,,insufficient,0.0,,insufficient,0.0,12.73228081321474,sparse,26.0,22.227001312335958,sparse,25.2,13.47295569620253,sparse,26.1,,insufficient,16.5,1.4017923920051578,sparse,25.6,,insufficient,10.6,,insufficient,5.5,,insufficient,3.5,,insufficient,3.7,,insufficient,3.9,,insufficient,3.8,,insufficient,9.7,,insufficient,0.0,,insufficient,13.2,105.19073108709472,sparse,26.0,35.17827717736809,sparse,26.0,,insufficient,21.6,,insufficient,16.3,,insufficient,0.0,,insufficient,16.7,,insufficient,9.8,,insufficient,9.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,3,,insufficient,0.0,,insufficient,0.0,15.619080973671137,sparse,30.1,23.337208725830443,sparse,30.1,19.260252850768467,sparse,30.1,,insufficient,19.2,4.890192697768763,sparse,29.5,,insufficient,11.0,,insufficient,7.2,,insufficient,0.8,,insufficient,1.0,,insufficient,0.8,,insufficient,1.1,,insufficient,14.2,,insufficient,0.0,,insufficient,11.1,100.79629102844639,sparse,27.3,32.14066337719298,sparse,27.2,,insufficient,24.0,,insufficient,16.2,,insufficient,0.0,,insufficient,17.1,,insufficient,10.9,,insufficient,10.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,4,,insufficient,0.0,,insufficient,0.0,35.36962311557788,sparse,30.7,29.313100000000002,sparse,27.8,28.958222222222222,sparse,27.8,,insufficient,21.8,2.710822711471611,sparse,26.6,,insufficient,11.0,,insufficient,9.3,,insufficient,0.2,,insufficient,0.6,,insufficient,0.4,,insufficient,0.5,,insufficient,4.7,,insufficient,0.0,,insufficient,11.0,127.75670015067804,sparse,30.7,41.405263686589656,sparse,30.7,34.37256690997567,sparse,25.4,,insufficient,21.5,,insufficient,0.0,,insufficient,22.0,,insufficient,10.7,,insufficient,10.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,5,,insufficient,0.0,,insufficient,0.0,11.955299516908212,sparse,30.9,22.643291505791503,sparse,30.9,25.426924191211974,sparse,30.9,,insufficient,20.6,,insufficient,20.6,,insufficient,8.9,,insufficient,11.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,11.0,,insufficient,0.0,,insufficient,9.1,125.1249230028874,sparse,31.0,37.50017805582291,sparse,31.0,36.00024655963303,sparse,26.0,,insufficient,20.1,,insufficient,0.0,,insufficient,20.2,,insufficient,8.6,,insufficient,8.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,6,,insufficient,0.0,,insufficient,0.0,7.48015455950541,sparse,30.0,20.519860896445135,sparse,30.0,16.60532715095312,sparse,30.0,,insufficient,19.6,,insufficient,13.2,,insufficient,8.5,,insufficient,10.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,11.1,,insufficient,0.0,,insufficient,8.5,135.3986347243689,sparse,30.0,33.75600721277692,sparse,30.0,35.74343115124154,sparse,27.3,,insufficient,18.8,,insufficient,0.0,,insufficient,19.0,,insufficient,8.0,,insufficient,8.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,7,,insufficient,0.0,,insufficient,0.0,13.801658536585366,sparse,30.6,19.036238166417537,sparse,30.0,19.2784337944664,sparse,30.2,,insufficient,19.3,,insufficient,20.5,,insufficient,10.3,,insufficient,19.3,,insufficient,0.5,,insufficient,0.4,,insufficient,1.0,,insufficient,0.4,,insufficient,14.8,,insufficient,0.0,,insufficient,10.3,129.9073189607518,sparse,27.0,31.416312880044224,sparse,27.0,37.6464832793959,sparse,27.7,,insufficient,15.9,,insufficient,0.0,,insufficient,10.7,,insufficient,10.2,,insufficient,10.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,8,,insufficient,0.0,,insufficient,0.0,7.634678845020624,sparse,25.3,21.937267920094005,sparse,25.4,16.37050324675325,sparse,27.6,,insufficient,16.3,,insufficient,12.9,,insufficient,10.9,,insufficient,13.7,,insufficient,2.6,,insufficient,0.0,,insufficient,2.1,,insufficient,0.0,,insufficient,14.4,,insufficient,0.0,,insufficient,10.9,,insufficient,21.7,,insufficient,21.9,,insufficient,20.9,,insufficient,13.7,,insufficient,0.0,,insufficient,13.9,,insufficient,9.0,,insufficient,8.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,9,,insufficient,0.0,,insufficient,0.0,,insufficient,21.4,,insufficient,21.8,10.079572400388727,sparse,31.8,,insufficient,11.7,,insufficient,18.8,,insufficient,10.8,,insufficient,20.2,,insufficient,0.1,,insufficient,0.0,,insufficient,2.3,,insufficient,0.0,,insufficient,21.9,,insufficient,0.0,,insufficient,11.0,,insufficient,15.0,,insufficient,22.1,,insufficient,19.1,,insufficient,11.0,,insufficient,0.0,,insufficient,11.1,,insufficient,10.8,,insufficient,10.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,10,,insufficient,0.0,,insufficient,0.0,,insufficient,23.6,,insufficient,24.4,9.872657773217034,sparse,29.1,,insufficient,17.4,3.4227761542957333,sparse,25.6,,insufficient,11.0,,insufficient,14.9,,insufficient,4.6,,insufficient,3.9,,insufficient,4.4,,insufficient,3.6,,insufficient,18.6,,insufficient,0.0,,insufficient,11.0,,insufficient,16.4,,insufficient,19.7,,insufficient,17.4,,insufficient,11.0,,insufficient,0.0,,insufficient,11.0,,insufficient,10.9,,insufficient,10.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,11,,insufficient,0.0,,insufficient,0.0,18.843042952208105,sparse,25.5,23.436457750419695,sparse,27.6,14.815204081632652,sparse,28.7,,insufficient,11.7,3.629837398373984,sparse,26.6,,insufficient,10.7,,insufficient,13.9,,insufficient,5.8,,insufficient,3.4,,insufficient,5.3,,insufficient,3.9,,insufficient,19.4,,insufficient,0.0,,insufficient,10.7,,insufficient,24.8,,insufficient,20.6,,insufficient,17.7,,insufficient,10.7,,insufficient,0.0,,insufficient,10.7,,insufficient,10.4,,insufficient,9.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2014,12,,insufficient,0.0,,insufficient,0.0,15.601923271075215,sparse,29.6,21.75908999497235,sparse,29.7,13.579447236180904,sparse,29.7,,insufficient,22.4,1.3298837209302325,sparse,27.0,,insufficient,10.4,,insufficient,17.9,,insufficient,3.3,,insufficient,1.1,,insufficient,0.4,,insufficient,2.6,,insufficient,13.0,,insufficient,0.0,,insufficient,18.3,114.17276243093923,sparse,29.7,39.33729673744175,sparse,28.8,,insufficient,21.0,,insufficient,18.7,,insufficient,0.0,,insufficient,16.2,,insufficient,10.0,,insufficient,9.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,1,,insufficient,0.0,,insufficient,0.0,27.797704057279237,sparse,31.3,30.994968184043074,sparse,30.5,13.465410821643285,sparse,29.8,,insufficient,21.2,1.3733744635193132,sparse,27.8,,insufficient,11.0,,insufficient,19.8,,insufficient,6.6,,insufficient,0.4,,insufficient,0.1,,insufficient,0.4,,insufficient,13.9,,insufficient,0.0,,insufficient,19.8,120.43411141804789,sparse,32.4,38.53109200743494,sparse,32.1,,insufficient,22.8,,insufficient,20.1,,insufficient,0.0,,insufficient,19.8,,insufficient,10.5,,insufficient,9.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,2,,insufficient,0.0,,insufficient,0.0,11.031577858251422,sparse,32.0,14.3474362974519,sparse,31.8,15.165578619615983,sparse,31.9,,insufficient,19.9,2.20349940688019,sparse,27.9,,insufficient,10.5,,insufficient,20.8,,insufficient,0.0,,insufficient,1.8,,insufficient,0.0,,insufficient,0.0,,insufficient,12.9,,insufficient,0.0,,insufficient,19.4,127.19764577656676,sparse,30.3,42.83151465798046,sparse,30.5,,insufficient,22.2,,insufficient,19.4,,insufficient,0.0,,insufficient,19.4,,insufficient,5.9,,insufficient,4.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,3,,insufficient,2.2,,insufficient,0.0,19.04353313840156,sparse,30.6,27.923824809575624,sparse,27.4,14.813842931937174,sparse,28.5,,insufficient,18.8,3.436749271137026,sparse,30.7,,insufficient,10.3,,insufficient,13.2,,insufficient,2.2,,insufficient,4.1,,insufficient,0.1,,insufficient,0.5,,insufficient,14.6,,insufficient,0.0,,insufficient,18.9,140.09713265306124,sparse,29.3,42.198844270323214,sparse,30.5,,insufficient,21.1,,insufficient,21.1,,insufficient,0.0,,insufficient,19.0,,insufficient,9.6,,insufficient,8.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,4,,insufficient,18.4,,insufficient,0.0,21.811656050955413,sparse,31.5,29.84121769383698,sparse,31.0,15.277781504551989,sparse,32.2,,insufficient,19.2,4.211851659751038,sparse,29.8,,insufficient,10.7,,insufficient,9.6,,insufficient,2.5,,insufficient,2.4,,insufficient,0.1,,insufficient,0.7,,insufficient,15.7,,insufficient,0.0,,insufficient,19.4,147.69629551451186,sparse,29.2,42.49327714427368,sparse,31.1,,insufficient,21.4,107.32115497076023,sparse,31.7,,insufficient,0.0,,insufficient,19.9,,insufficient,10.2,,insufficient,10.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,5,85.61022811671087,sparse,28.2,,insufficient,0.0,14.46364172335601,sparse,32.9,23.499506564056134,sparse,33.0,21.24153602174898,sparse,33.0,11.951887890005288,sparse,28.2,4.465958751393535,sparse,26.8,,insufficient,10.9,,insufficient,17.9,,insufficient,6.3,,insufficient,6.1,,insufficient,1.0,,insufficient,1.0,,insufficient,10.3,,insufficient,0.0,0.8471522655426765,sparse,28.3,206.50296442687747,sparse,30.2,56.64472735674676,sparse,32.3,33.04089841755998,sparse,29.3,197.47647217235186,sparse,33.3,,insufficient,0.0,,insufficient,22.8,,insufficient,11.1,,insufficient,11.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,6,69.7317444601603,sparse,32.7,,insufficient,0.0,4.980509107893508,sparse,33.0,15.631355379599443,sparse,33.1,16.013149790013998,sparse,33.1,10.334443329989968,sparse,30.8,2.1597074190177636,sparse,29.5,,insufficient,11.0,,insufficient,21.9,,insufficient,3.3,,insufficient,5.6,,insufficient,2.6,,insufficient,2.5,,insufficient,5.5,,insufficient,0.0,0.8532774893817838,sparse,32.7,219.2285674157303,sparse,33.0,56.09181522748375,sparse,33.2,32.98267409470752,sparse,33.2,250.29773909006497,sparse,33.2,,insufficient,0.0,,insufficient,24.1,,insufficient,10.7,,insufficient,10.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,7,59.74436108422072,sparse,30.9,,insufficient,0.0,6.482737430167598,sparse,32.1,19.435114006514656,sparse,32.1,17.961268656716417,sparse,32.0,11.4870099009901,sparse,30.2,2.8124257674886763,sparse,29.7,,insufficient,10.9,,insufficient,20.4,,insufficient,3.0,,insufficient,3.2,,insufficient,2.8,,insufficient,3.3,,insufficient,4.5,,insufficient,0.0,0.8814641819941916,sparse,30.9,218.5772116301239,sparse,31.3,54.13014177693762,sparse,31.6,33.22286458333333,sparse,31.5,265.4409357277883,sparse,31.6,,insufficient,0.0,1002.1645379777455,sparse,30.9,,insufficient,10.3,,insufficient,10.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,8,53.63429744525548,sparse,32.7,,insufficient,0.0,8.95102633969119,sparse,32.9,15.420593834995469,sparse,32.9,19.447793917385383,sparse,32.9,14.075858208955223,sparse,32.0,,insufficient,24.6,,insufficient,10.9,,insufficient,21.9,,insufficient,2.5,,insufficient,2.5,,insufficient,1.9,,insufficient,2.0,,insufficient,2.8,,insufficient,0.0,0.6380870165745857,sparse,32.4,226.89994047619047,sparse,32.6,59.65110805860805,sparse,32.6,32.285495412844035,sparse,32.6,250.01400824553372,sparse,32.6,,insufficient,0.0,,insufficient,24.2,,insufficient,10.5,,insufficient,10.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,9,35.76134852801519,sparse,32.5,,insufficient,0.0,10.723838862559242,sparse,32.6,13.565734597156398,sparse,32.6,18.31277251184834,sparse,32.6,12.42734933855953,sparse,31.5,,insufficient,24.2,,insufficient,11.1,,insufficient,21.2,,insufficient,0.3,,insufficient,0.4,,insufficient,0.3,,insufficient,0.6,,insufficient,0.4,,insufficient,0.0,0.6089942666029623,sparse,32.3,211.2235403726708,sparse,32.3,61.40474916387959,sparse,32.3,32.09041089345437,sparse,32.3,187.08241280458674,sparse,32.3,,insufficient,0.0,1004.3311044776119,sparse,31.0,,insufficient,11.1,,insufficient,11.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,10,48.76700960219478,sparse,32.7,,insufficient,0.0,13.722343749999999,sparse,31.5,13.792069128787878,sparse,31.5,19.40452910553715,sparse,31.6,9.89409090909091,sparse,32.5,,insufficient,15.8,,insufficient,10.2,,insufficient,21.9,,insufficient,0.5,,insufficient,0.4,,insufficient,0.5,,insufficient,0.9,,insufficient,0.5,,insufficient,0.0,0.5785791610284168,sparse,33.1,195.3836716283266,sparse,33.1,65.41840324763194,sparse,33.1,30.951226883175462,sparse,33.1,111.68838971583219,sparse,33.1,,insufficient,0.0,1011.0128260869564,sparse,31.6,,insufficient,10.5,,insufficient,10.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2015,11,39.776879366557985,sparse,33.1,,insufficient,0.0,6.9980269892973475,sparse,33.2,12.24851558864588,sparse,33.2,15.018050255932993,sparse,33.2,5.71401631477927,sparse,32.2,1.5433865450399087,sparse,27.1,,insufficient,11.0,,insufficient,21.8,,insufficient,0.2,,insufficient,0.4,,insufficient,0.5,,insufficient,0.5,,insufficient,0.6,,insufficient,0.0,1.2267446211412536,sparse,33.0,182.11806361085127,sparse,33.0,79.28025257249766,sparse,33.0,28.56132834424696,sparse,33.0,53.62849406175772,sparse,32.5,,insufficient,0.0,998.3580604677696,sparse,27.1,,insufficient,10.7,,insufficient,10.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
